,Origin City,Origin Airport,Destination City,Destination Airport,Date,Route Number,Distance (km),Price
1906,"WASHINGTON,D.C.",DCA,ASHEVILLE,AVL,2025/07/17,24,79.56,353.23
1907,NEW ORLEANS,MSY,NANTUCKET,ACK,2025/07/05,24,2194.98,424.51
1908,NANTUCKET,ACK,ASHEVILLE,AVL,2025/07/09,24,1255.7,401.67
1909,SARASOTA,SRQ,"WASHINGTON,D.C.",DCA,2025/07/01,24,996.71,198.43
1910,"WASHINGTON,D.C.",DCA,ASHEVILLE,AVL,2025/07/05,24,79.56,314.53
1911,ASHEVILLE,AVL,NEW ORLEANS,MSY,2025/07/09,24,942.07,285.51
1912,"WASHINGTON,D.C.",DCA,NEW ORLEANS,MSY,2025/07/05,24,1006.22,213.48
1913,NEW ORLEANS,MSY,ASHEVILLE,AVL,2025/07/09,24,942.07,385.55
1914,"WASHINGTON,D.C.",DCA,CHARLESTON,CHS,2025/07/05,24,236.93,184.46
1915,ASHEVILLE,AVL,NEW ORLEANS,MSY,2025/07/13,24,942.07,342.55
1916,NEW ORLEANS,MSY,ASHEVILLE,AVL,2025/07/13,24,942.07,415.65
1917,ASHEVILLE,AVL,NEW ORLEANS,MSY,2025/07/17,24,942.07,427.15
1918,NEW ORLEANS,MSY,ASHEVILLE,AVL,2025/07/17,24,942.07,424.25
1919,"WASHINGTON,D.C.",DCA,NANTUCKET,ACK,2025/07/05,24,1199.18,346.78
1920,SARASOTA,SRQ,CHARLESTON,CHS,2025/07/01,24,1227.49,273.75
1921,CHARLESTON,CHS,ASHEVILLE,AVL,2025/07/05,24,316.42,348.67
1922,CHARLESTON,CHS,NEW ORLEANS,MSY,2025/07/05,24,1213.27,281.21
1923,CHARLESTON,CHS,"WASHINGTON,D.C.",DCA,2025/07/05,24,236.93,184.46
1924,CHARLESTON,CHS,NANTUCKET,ACK,2025/07/05,24,1039.44,405.91
1925,SARASOTA,SRQ,NANTUCKET,ACK,2025/07/01,24,1922.21,463.96
1926,NANTUCKET,ACK,ASHEVILLE,AVL,2025/07/05,24,1255.7,551.36
1927,NANTUCKET,ACK,NEW ORLEANS,MSY,2025/07/05,24,2194.98,347.11
1928,NANTUCKET,ACK,"WASHINGTON,D.C.",DCA,2025/07/05,24,1199.18,346.78
1929,NANTUCKET,ACK,CHARLESTON,CHS,2025/07/05,24,1039.44,405.91
1930,SARASOTA,SRQ,ASHEVILLE,AVL,2025/08/01,25,918.98,376.95
1931,ASHEVILLE,AVL,NEW ORLEANS,MSY,2025/08/05,25,942.07,246.81
1932,NEW ORLEANS,MSY,"WASHINGTON,D.C.",DCA,2025/08/09,25,1006.22,165.11
1933,"WASHINGTON,D.C.",DCA,CHARLESTON,CHS,2025/08/13,25,236.93,88.78
1934,CHARLESTON,CHS,NANTUCKET,ACK,2025/08/17,25,1039.44,133.18
1935,NANTUCKET,ACK,SARASOTA,SRQ,2025/08/21,25,1922.21,232.15
1936,"WASHINGTON,D.C.",DCA,NANTUCKET,ACK,2025/08/13,25,1199.18,90.44
1937,NANTUCKET,ACK,CHARLESTON,CHS,2025/08/17,25,1039.44,133.18
1938,CHARLESTON,CHS,SARASOTA,SRQ,2025/08/21,25,1227.49,200.65
1939,NEW ORLEANS,MSY,CHARLESTON,CHS,2025/08/09,25,1213.27,202.73
1940,CHARLESTON,CHS,"WASHINGTON,D.C.",DCA,2025/08/13,25,236.93,88.78
1941,"WASHINGTON,D.C.",DCA,NANTUCKET,ACK,2025/08/17,25,1199.18,90.44
1942,CHARLESTON,CHS,NANTUCKET,ACK,2025/08/13,25,1039.44,100.93
1943,NANTUCKET,ACK,"WASHINGTON,D.C.",DCA,2025/08/17,25,1199.18,90.18
1944,"WASHINGTON,D.C.",DCA,SARASOTA,SRQ,2025/08/21,25,996.71,191.72
1945,NEW ORLEANS,MSY,NANTUCKET,ACK,2025/08/09,25,2194.98,449.98
1946,NANTUCKET,ACK,"WASHINGTON,D.C.",DCA,2025/08/13,25,1199.18,90.44
1947,"WASHINGTON,D.C.",DCA,CHARLESTON,CHS,2025/08/17,25,236.93,88.78
1948,NANTUCKET,ACK,CHARLESTON,CHS,2025/08/13,25,1039.44,100.93
1949,CHARLESTON,CHS,"WASHINGTON,D.C.",DCA,2025/08/17,25,236.93,88.78
1950,ASHEVILLE,AVL,"WASHINGTON,D.C.",DCA,2025/08/05,25,79.56,314.53
1951,"WASHINGTON,D.C.",DCA,NEW ORLEANS,MSY,2025/08/09,25,1006.22,270.46
1952,NEW ORLEANS,MSY,CHARLESTON,CHS,2025/08/13,25,1213.27,181.30
1953,NEW ORLEANS,MSY,NANTUCKET,ACK,2025/08/13,25,2194.98,200.97
1954,"WASHINGTON,D.C.",DCA,CHARLESTON,CHS,2025/08/09,25,236.93,246.81
1955,CHARLESTON,CHS,NEW ORLEANS,MSY,2025/08/13,25,1213.27,175.86
1956,NEW ORLEANS,MSY,NANTUCKET,ACK,2025/08/17,25,2194.98,200.97
1957,NANTUCKET,ACK,NEW ORLEANS,MSY,2025/08/17,25,2194.98,124.58
1958,NEW ORLEANS,MSY,SARASOTA,SRQ,2025/08/21,25,791.47,190.97
1959,"WASHINGTON,D.C.",DCA,NANTUCKET,ACK,2025/08/09,25,1199.18,346.78
1960,NANTUCKET,ACK,NEW ORLEANS,MSY,2025/08/13,25,2194.98,93.41
1961,NEW ORLEANS,MSY,CHARLESTON,CHS,2025/08/17,25,1213.27,181.30
1962,CHARLESTON,CHS,NEW ORLEANS,MSY,2025/08/17,25,1213.27,175.86
1963,ASHEVILLE,AVL,CHARLESTON,CHS,2025/08/05,25,316.42,316.75
1964,CHARLESTON,CHS,NEW ORLEANS,MSY,2025/08/09,25,1213.27,202.73
1965,NEW ORLEANS,MSY,"WASHINGTON,D.C.",DCA,2025/08/13,25,1006.22,165.11
1966,CHARLESTON,CHS,"WASHINGTON,D.C.",DCA,2025/08/09,25,236.93,184.46
1967,"WASHINGTON,D.C.",DCA,NEW ORLEANS,MSY,2025/08/13,25,1006.22,82.33
1968,CHARLESTON,CHS,NANTUCKET,ACK,2025/08/09,25,1039.44,405.91
1969,NEW ORLEANS,MSY,"WASHINGTON,D.C.",DCA,2025/08/17,25,1006.22,177.00
1970,"WASHINGTON,D.C.",DCA,NEW ORLEANS,MSY,2025/08/17,25,1006.22,101.68
1971,ASHEVILLE,AVL,NANTUCKET,ACK,2025/08/05,25,1255.7,381.18
1972,NANTUCKET,ACK,NEW ORLEANS,MSY,2025/08/09,25,2194.98,449.98
1973,NANTUCKET,ACK,"WASHINGTON,D.C.",DCA,2025/08/09,25,1199.18,346.78
1974,NANTUCKET,ACK,CHARLESTON,CHS,2025/08/09,25,1039.44,277.04
1975,SARASOTA,SRQ,NEW ORLEANS,MSY,2025/08/01,25,791.47,375.87
1976,NEW ORLEANS,MSY,ASHEVILLE,AVL,2025/08/05,25,942.07,352.22
1977,ASHEVILLE,AVL,"WASHINGTON,D.C.",DCA,2025/08/09,25,79.56,314.53
1978,ASHEVILLE,AVL,CHARLESTON,CHS,2025/08/09,25,316.42,354.05
1979,ASHEVILLE,AVL,NANTUCKET,ACK,2025/08/09,25,1255.7,381.18
1980,NEW ORLEANS,MSY,"WASHINGTON,D.C.",DCA,2025/08/05,25,1006.22,165.11
1981,"WASHINGTON,D.C.",DCA,ASHEVILLE,AVL,2025/08/09,25,79.56,310.30
1982,ASHEVILLE,AVL,CHARLESTON,CHS,2025/08/13,25,316.42,207.10
1983,ASHEVILLE,AVL,NANTUCKET,ACK,2025/08/13,25,1255.7,229.67
1984,CHARLESTON,CHS,ASHEVILLE,AVL,2025/08/13,25,316.42,207.10
1985,ASHEVILLE,AVL,NANTUCKET,ACK,2025/08/17,25,1255.7,237.20
1986,NANTUCKET,ACK,ASHEVILLE,AVL,2025/08/17,25,1255.7,151.46
1987,ASHEVILLE,AVL,SARASOTA,SRQ,2025/08/21,25,918.98,241.17
1988,NANTUCKET,ACK,ASHEVILLE,AVL,2025/08/13,25,1255.7,151.46
1989,ASHEVILLE,AVL,CHARLESTON,CHS,2025/08/17,25,316.42,201.40
1990,CHARLESTON,CHS,ASHEVILLE,AVL,2025/08/17,25,316.42,207.10
1991,NEW ORLEANS,MSY,CHARLESTON,CHS,2025/08/05,25,1213.27,202.73
1992,CHARLESTON,CHS,ASHEVILLE,AVL,2025/08/09,25,316.42,347.92
1993,ASHEVILLE,AVL,"WASHINGTON,D.C.",DCA,2025/08/13,25,79.56,192.05
1994,"WASHINGTON,D.C.",DCA,ASHEVILLE,AVL,2025/08/13,25,79.56,114.58
1995,ASHEVILLE,AVL,"WASHINGTON,D.C.",DCA,2025/08/17,25,79.56,192.05
1996,"WASHINGTON,D.C.",DCA,ASHEVILLE,AVL,2025/08/17,25,79.56,114.58
1997,NEW ORLEANS,MSY,NANTUCKET,ACK,2025/08/05,25,2194.98,449.98
1998,NANTUCKET,ACK,ASHEVILLE,AVL,2025/08/09,25,1255.7,459.72
1999,SARASOTA,SRQ,"WASHINGTON,D.C.",DCA,2025/08/01,25,996.71,313.52
2000,"WASHINGTON,D.C.",DCA,ASHEVILLE,AVL,2025/08/05,25,79.56,314.53
2001,ASHEVILLE,AVL,NEW ORLEANS,MSY,2025/08/09,25,942.07,410.27
2002,"WASHINGTON,D.C.",DCA,NEW ORLEANS,MSY,2025/08/05,25,1006.22,165.11
2003,NEW ORLEANS,MSY,ASHEVILLE,AVL,2025/08/09,25,942.07,352.22
2004,"WASHINGTON,D.C.",DCA,CHARLESTON,CHS,2025/08/05,25,236.93,184.46
2005,ASHEVILLE,AVL,NEW ORLEANS,MSY,2025/08/13,25,942.07,191.72
2006,NEW ORLEANS,MSY,ASHEVILLE,AVL,2025/08/13,25,942.07,226.45
2007,ASHEVILLE,AVL,NEW ORLEANS,MSY,2025/08/17,25,942.07,191.72
2008,NEW ORLEANS,MSY,ASHEVILLE,AVL,2025/08/17,25,942.07,226.45
2009,"WASHINGTON,D.C.",DCA,NANTUCKET,ACK,2025/08/05,25,1199.18,346.78
2010,SARASOTA,SRQ,CHARLESTON,CHS,2025/08/01,25,1227.49,397.05
2011,CHARLESTON,CHS,ASHEVILLE,AVL,2025/08/05,25,316.42,316.75
2012,CHARLESTON,CHS,NEW ORLEANS,MSY,2025/08/05,25,1213.27,202.73
2013,CHARLESTON,CHS,"WASHINGTON,D.C.",DCA,2025/08/05,25,236.93,184.46
2014,CHARLESTON,CHS,NANTUCKET,ACK,2025/08/05,25,1039.44,405.91
2015,SARASOTA,SRQ,NANTUCKET,ACK,2025/08/01,25,1922.21,463.96
2016,NANTUCKET,ACK,ASHEVILLE,AVL,2025/08/05,25,1255.7,386.62
2017,NANTUCKET,ACK,NEW ORLEANS,MSY,2025/08/05,25,2194.98,449.98
2018,NANTUCKET,ACK,"WASHINGTON,D.C.",DCA,2025/08/05,25,1199.18,346.78
2019,NANTUCKET,ACK,CHARLESTON,CHS,2025/08/05,25,1039.44,405.91
2020,SARASOTA,SRQ,BAR HARBOR,BHB,2025/07/01,26,2286.23,228.53
2021,BAR HARBOR,BHB,SAVANNAH,SAV,2025/07/05,26,1767.58,232.83
2022,SAVANNAH,SAV,KEY WEST,EYM,2025/07/09,26,838.88,10000000000.0
2023,KEY WEST,EYM,GATLINBURG,TYS,2025/07/13,26,1251.15,10000000000.0
2024,GATLINBURG,TYS,CAPE COD,BOS,2025/07/17,26,1350.79,10000000000.0
2025,CAPE COD,BOS,SARASOTA,SRQ,2025/07/21,26,1970.95,223.16
2026,KEY WEST,EYM,CAPE COD,BOS,2025/07/13,26,2202.81,10000000000.0
2027,CAPE COD,BOS,GATLINBURG,TYS,2025/07/17,26,1350.79,309.16
2028,GATLINBURG,TYS,SARASOTA,SRQ,2025/07/21,26,936.17,406.72
2029,SAVANNAH,SAV,GATLINBURG,TYS,2025/07/09,26,460.91,454.35
2030,GATLINBURG,TYS,KEY WEST,EYM,2025/07/13,26,1251.15,10000000000.0
2031,KEY WEST,EYM,CAPE COD,BOS,2025/07/17,26,2202.81,10000000000.0
2032,GATLINBURG,TYS,CAPE COD,BOS,2025/07/13,26,1350.79,418.81
2033,CAPE COD,BOS,KEY WEST,EYM,2025/07/17,26,2202.81,10000000000.0
2034,KEY WEST,EYM,SARASOTA,SRQ,2025/07/21,26,317.62,10000000000.0
2035,SAVANNAH,SAV,CAPE COD,BOS,2025/07/09,26,1460.63,10000000000.0
2036,CAPE COD,BOS,KEY WEST,EYM,2025/07/13,26,2202.81,10000000000.0
2037,KEY WEST,EYM,GATLINBURG,TYS,2025/07/17,26,1251.15,10000000000.0
2038,CAPE COD,BOS,GATLINBURG,TYS,2025/07/13,26,1350.79,309.16
2039,GATLINBURG,TYS,KEY WEST,EYM,2025/07/17,26,1251.15,10000000000.0
2040,BAR HARBOR,BHB,KEY WEST,EYM,2025/07/05,26,2523.22,10000000000.0
2041,KEY WEST,EYM,SAVANNAH,SAV,2025/07/09,26,838.88,10000000000.0
2042,SAVANNAH,SAV,GATLINBURG,TYS,2025/07/13,26,460.91,415.65
2043,SAVANNAH,SAV,CAPE COD,BOS,2025/07/13,26,1460.63,158.91
2044,KEY WEST,EYM,GATLINBURG,TYS,2025/07/09,26,1251.15,10000000000.0
2045,GATLINBURG,TYS,SAVANNAH,SAV,2025/07/13,26,460.91,501.65
2046,SAVANNAH,SAV,CAPE COD,BOS,2025/07/17,26,1460.63,144.68
2047,CAPE COD,BOS,SAVANNAH,SAV,2025/07/17,26,1460.63,188.76
2048,SAVANNAH,SAV,SARASOTA,SRQ,2025/07/21,26,545.62,337.17
2049,KEY WEST,EYM,CAPE COD,BOS,2025/07/09,26,2202.81,10000000000.0
2050,CAPE COD,BOS,SAVANNAH,SAV,2025/07/13,26,1460.63,158.91
2051,SAVANNAH,SAV,GATLINBURG,TYS,2025/07/17,26,460.91,501.65
2052,GATLINBURG,TYS,SAVANNAH,SAV,2025/07/17,26,460.91,462.95
2053,BAR HARBOR,BHB,GATLINBURG,TYS,2025/07/05,26,1616.5,353.23
2054,GATLINBURG,TYS,SAVANNAH,SAV,2025/07/09,26,460.91,387.37
2055,SAVANNAH,SAV,KEY WEST,EYM,2025/07/13,26,838.88,10000000000.0
2056,GATLINBURG,TYS,KEY WEST,EYM,2025/07/09,26,1251.15,10000000000.0
2057,KEY WEST,EYM,SAVANNAH,SAV,2025/07/13,26,838.88,10000000000.0
2058,GATLINBURG,TYS,CAPE COD,BOS,2025/07/09,26,1350.79,284.50
2059,SAVANNAH,SAV,KEY WEST,EYM,2025/07/17,26,838.88,10000000000.0
2060,KEY WEST,EYM,SAVANNAH,SAV,2025/07/17,26,838.88,10000000000.0
2061,BAR HARBOR,BHB,CAPE COD,BOS,2025/07/05,26,322.52,58.12
2062,CAPE COD,BOS,SAVANNAH,SAV,2025/07/09,26,1460.63,144.68
2063,CAPE COD,BOS,KEY WEST,EYM,2025/07/09,26,2202.81,10000000000.0
2064,CAPE COD,BOS,GATLINBURG,TYS,2025/07/09,26,1350.79,284.50
2065,SARASOTA,SRQ,SAVANNAH,SAV,2025/07/01,26,545.62,288.80
2066,SAVANNAH,SAV,BAR HARBOR,BHB,2025/07/05,26,1767.58,194.20
2067,BAR HARBOR,BHB,KEY WEST,EYM,2025/07/09,26,2523.22,10000000000.0
2068,BAR HARBOR,BHB,GATLINBURG,TYS,2025/07/09,26,1616.5,358.67
2069,BAR HARBOR,BHB,CAPE COD,BOS,2025/07/09,26,322.52,58.12
2070,SAVANNAH,SAV,KEY WEST,EYM,2025/07/05,26,838.88,10000000000.0
2071,KEY WEST,EYM,BAR HARBOR,BHB,2025/07/09,26,2523.22,10000000000.0
2072,BAR HARBOR,BHB,GATLINBURG,TYS,2025/07/13,26,1616.5,387.70
2073,BAR HARBOR,BHB,CAPE COD,BOS,2025/07/13,26,322.52,58.12
2074,GATLINBURG,TYS,BAR HARBOR,BHB,2025/07/13,26,1616.5,484.45
2075,BAR HARBOR,BHB,CAPE COD,BOS,2025/07/17,26,322.52,58.12
2076,CAPE COD,BOS,BAR HARBOR,BHB,2025/07/17,26,322.52,58.12
2077,BAR HARBOR,BHB,SARASOTA,SRQ,2025/07/21,26,2286.23,194.13
2078,CAPE COD,BOS,BAR HARBOR,BHB,2025/07/13,26,322.52,58.12
2079,BAR HARBOR,BHB,GATLINBURG,TYS,2025/07/17,26,1616.5,495.20
2080,GATLINBURG,TYS,BAR HARBOR,BHB,2025/07/17,26,1616.5,353.23
2081,SAVANNAH,SAV,GATLINBURG,TYS,2025/07/05,26,460.91,415.65
2082,GATLINBURG,TYS,BAR HARBOR,BHB,2025/07/09,26,1616.5,353.23
2083,BAR HARBOR,BHB,KEY WEST,EYM,2025/07/13,26,2523.22,10000000000.0
2084,KEY WEST,EYM,BAR HARBOR,BHB,2025/07/13,26,2523.22,10000000000.0
2085,BAR HARBOR,BHB,KEY WEST,EYM,2025/07/17,26,2523.22,10000000000.0
2086,KEY WEST,EYM,BAR HARBOR,BHB,2025/07/17,26,2523.22,10000000000.0
2087,SAVANNAH,SAV,CAPE COD,BOS,2025/07/05,26,1460.63,144.68
2088,CAPE COD,BOS,BAR HARBOR,BHB,2025/07/09,26,322.52,58.12
2089,SARASOTA,SRQ,KEY WEST,EYM,2025/07/01,26,317.62,10000000000.0
2090,KEY WEST,EYM,BAR HARBOR,BHB,2025/07/05,26,2523.22,10000000000.0
2091,BAR HARBOR,BHB,SAVANNAH,SAV,2025/07/09,26,1767.58,194.20
2092,KEY WEST,EYM,SAVANNAH,SAV,2025/07/05,26,838.88,10000000000.0
2093,SAVANNAH,SAV,BAR HARBOR,BHB,2025/07/09,26,1767.58,188.76
2094,KEY WEST,EYM,GATLINBURG,TYS,2025/07/05,26,1251.15,10000000000.0
2095,BAR HARBOR,BHB,SAVANNAH,SAV,2025/07/13,26,1767.58,178.26
2096,SAVANNAH,SAV,BAR HARBOR,BHB,2025/07/13,26,1767.58,208.43
2097,BAR HARBOR,BHB,SAVANNAH,SAV,2025/07/17,26,1767.58,281.21
2098,SAVANNAH,SAV,BAR HARBOR,BHB,2025/07/17,26,1767.58,188.76
2099,KEY WEST,EYM,CAPE COD,BOS,2025/07/05,26,2202.81,10000000000.0
2100,SARASOTA,SRQ,GATLINBURG,TYS,2025/07/01,26,936.17,228.53
2101,GATLINBURG,TYS,BAR HARBOR,BHB,2025/07/05,26,1616.5,358.67
2102,GATLINBURG,TYS,SAVANNAH,SAV,2025/07/05,26,460.91,351.90
2103,GATLINBURG,TYS,KEY WEST,EYM,2025/07/05,26,1251.15,10000000000.0
2104,GATLINBURG,TYS,CAPE COD,BOS,2025/07/05,26,1350.79,284.50
2105,SARASOTA,SRQ,CAPE COD,BOS,2025/07/01,26,1970.95,154.03
2106,CAPE COD,BOS,BAR HARBOR,BHB,2025/07/05,26,322.52,58.12
2107,CAPE COD,BOS,SAVANNAH,SAV,2025/07/05,26,1460.63,188.76
2108,CAPE COD,BOS,KEY WEST,EYM,2025/07/05,26,2202.81,10000000000.0
2109,CAPE COD,BOS,GATLINBURG,TYS,2025/07/05,26,1350.79,309.16
2110,SARASOTA,SRQ,BAR HARBOR,BHB,2025/08/01,27,2286.23,354.37
2111,BAR HARBOR,BHB,SAVANNAH,SAV,2025/08/05,27,1767.58,188.76
2112,SAVANNAH,SAV,KEY WEST,EYM,2025/08/09,27,838.88,10000000000.0
2113,KEY WEST,EYM,GATLINBURG,TYS,2025/08/13,27,1251.15,10000000000.0
2114,GATLINBURG,TYS,CAPE COD,BOS,2025/08/17,27,1350.79,392.00
2115,CAPE COD,BOS,SARASOTA,SRQ,2025/08/21,27,1970.95,124.26
2116,KEY WEST,EYM,CAPE COD,BOS,2025/08/13,27,2202.81,10000000000.0
2117,CAPE COD,BOS,GATLINBURG,TYS,2025/08/17,27,1350.79,309.16
2118,GATLINBURG,TYS,SARASOTA,SRQ,2025/08/21,27,936.17,228.53
2119,SAVANNAH,SAV,GATLINBURG,TYS,2025/08/09,27,460.91,439.30
2120,GATLINBURG,TYS,KEY WEST,EYM,2025/08/13,27,1251.15,10000000000.0
2121,KEY WEST,EYM,CAPE COD,BOS,2025/08/17,27,2202.81,10000000000.0
2122,GATLINBURG,TYS,CAPE COD,BOS,2025/08/13,27,1350.79,10000000000.0
2123,CAPE COD,BOS,KEY WEST,EYM,2025/08/17,27,2202.81,10000000000.0
2124,KEY WEST,EYM,SARASOTA,SRQ,2025/08/21,27,317.62,10000000000.0
2125,SAVANNAH,SAV,CAPE COD,BOS,2025/08/09,27,1460.63,188.76
2126,CAPE COD,BOS,KEY WEST,EYM,2025/08/13,27,2202.81,10000000000.0
2127,KEY WEST,EYM,GATLINBURG,TYS,2025/08/17,27,1251.15,10000000000.0
2128,CAPE COD,BOS,GATLINBURG,TYS,2025/08/13,27,1350.79,255.47
2129,GATLINBURG,TYS,KEY WEST,EYM,2025/08/17,27,1251.15,10000000000.0
2130,BAR HARBOR,BHB,KEY WEST,EYM,2025/08/05,27,2523.22,10000000000.0
2131,KEY WEST,EYM,SAVANNAH,SAV,2025/08/09,27,838.88,10000000000.0
2132,SAVANNAH,SAV,GATLINBURG,TYS,2025/08/13,27,460.91,387.37
2133,SAVANNAH,SAV,CAPE COD,BOS,2025/08/13,27,1460.63,100.86
2134,KEY WEST,EYM,GATLINBURG,TYS,2025/08/09,27,1251.15,10000000000.0
2135,GATLINBURG,TYS,SAVANNAH,SAV,2025/08/13,27,460.91,415.32
2136,SAVANNAH,SAV,CAPE COD,BOS,2025/08/17,27,1460.63,100.86
2137,CAPE COD,BOS,SAVANNAH,SAV,2025/08/17,27,1460.63,100.86
2138,SAVANNAH,SAV,SARASOTA,SRQ,2025/08/21,27,545.62,215.70
2139,KEY WEST,EYM,CAPE COD,BOS,2025/08/09,27,2202.81,10000000000.0
2140,CAPE COD,BOS,SAVANNAH,SAV,2025/08/13,27,1460.63,100.86
2141,SAVANNAH,SAV,GATLINBURG,TYS,2025/08/17,27,460.91,462.95
2142,GATLINBURG,TYS,SAVANNAH,SAV,2025/08/17,27,460.91,472.56
2143,BAR HARBOR,BHB,GATLINBURG,TYS,2025/08/05,27,1616.5,353.23
2144,GATLINBURG,TYS,SAVANNAH,SAV,2025/08/09,27,460.91,415.65
2145,SAVANNAH,SAV,KEY WEST,EYM,2025/08/13,27,838.88,10000000000.0
2146,GATLINBURG,TYS,KEY WEST,EYM,2025/08/09,27,1251.15,10000000000.0
2147,KEY WEST,EYM,SAVANNAH,SAV,2025/08/13,27,838.88,10000000000.0
2148,GATLINBURG,TYS,CAPE COD,BOS,2025/08/09,27,1350.79,309.16
2149,SAVANNAH,SAV,KEY WEST,EYM,2025/08/17,27,838.88,10000000000.0
2150,KEY WEST,EYM,SAVANNAH,SAV,2025/08/17,27,838.88,10000000000.0
2151,BAR HARBOR,BHB,CAPE COD,BOS,2025/08/05,27,322.52,58.12
2152,CAPE COD,BOS,SAVANNAH,SAV,2025/08/09,27,1460.63,10000000000.0
2153,CAPE COD,BOS,KEY WEST,EYM,2025/08/09,27,2202.81,10000000000.0
2154,CAPE COD,BOS,GATLINBURG,TYS,2025/08/09,27,1350.79,309.16
2155,SARASOTA,SRQ,SAVANNAH,SAV,2025/08/01,27,545.62,400.60
2156,SAVANNAH,SAV,BAR HARBOR,BHB,2025/08/05,27,1767.58,188.76
2157,BAR HARBOR,BHB,KEY WEST,EYM,2025/08/09,27,2523.22,10000000000.0
2158,BAR HARBOR,BHB,GATLINBURG,TYS,2025/08/09,27,1616.5,353.23
2159,BAR HARBOR,BHB,CAPE COD,BOS,2025/08/09,27,322.52,58.12
2160,SAVANNAH,SAV,KEY WEST,EYM,2025/08/05,27,838.88,10000000000.0
2161,KEY WEST,EYM,BAR HARBOR,BHB,2025/08/09,27,2523.22,10000000000.0
2162,BAR HARBOR,BHB,GATLINBURG,TYS,2025/08/13,27,1616.5,353.23
2163,BAR HARBOR,BHB,CAPE COD,BOS,2025/08/13,27,322.52,58.12
2164,GATLINBURG,TYS,BAR HARBOR,BHB,2025/08/13,27,1616.5,353.23
2165,BAR HARBOR,BHB,CAPE COD,BOS,2025/08/17,27,322.52,58.12
2166,CAPE COD,BOS,BAR HARBOR,BHB,2025/08/17,27,322.52,58.12
2167,BAR HARBOR,BHB,SARASOTA,SRQ,2025/08/21,27,2286.23,188.69
2168,CAPE COD,BOS,BAR HARBOR,BHB,2025/08/13,27,322.52,58.12
2169,BAR HARBOR,BHB,GATLINBURG,TYS,2025/08/17,27,1616.5,10000000000.0
2170,GATLINBURG,TYS,BAR HARBOR,BHB,2025/08/17,27,1616.5,10000000000.0
2171,SAVANNAH,SAV,GATLINBURG,TYS,2025/08/05,27,460.91,387.37
2172,GATLINBURG,TYS,BAR HARBOR,BHB,2025/08/09,27,1616.5,358.67
2173,BAR HARBOR,BHB,KEY WEST,EYM,2025/08/13,27,2523.22,10000000000.0
2174,KEY WEST,EYM,BAR HARBOR,BHB,2025/08/13,27,2523.22,10000000000.0
2175,BAR HARBOR,BHB,KEY WEST,EYM,2025/08/17,27,2523.22,10000000000.0
2176,KEY WEST,EYM,BAR HARBOR,BHB,2025/08/17,27,2523.22,10000000000.0
2177,SAVANNAH,SAV,CAPE COD,BOS,2025/08/05,27,1460.63,144.68
2178,CAPE COD,BOS,BAR HARBOR,BHB,2025/08/09,27,322.52,58.12
2179,SARASOTA,SRQ,KEY WEST,EYM,2025/08/01,27,317.62,10000000000.0
2180,KEY WEST,EYM,BAR HARBOR,BHB,2025/08/05,27,2523.22,10000000000.0
2181,BAR HARBOR,BHB,SAVANNAH,SAV,2025/08/09,27,1767.58,286.65
2182,KEY WEST,EYM,SAVANNAH,SAV,2025/08/05,27,838.88,10000000000.0
2183,SAVANNAH,SAV,BAR HARBOR,BHB,2025/08/09,27,1767.58,252.25
2184,KEY WEST,EYM,GATLINBURG,TYS,2025/08/05,27,1251.15,10000000000.0
2185,BAR HARBOR,BHB,SAVANNAH,SAV,2025/08/13,27,1767.58,158.91
2186,SAVANNAH,SAV,BAR HARBOR,BHB,2025/08/13,27,1767.58,164.35
2187,BAR HARBOR,BHB,SAVANNAH,SAV,2025/08/17,27,1767.58,158.91
2188,SAVANNAH,SAV,BAR HARBOR,BHB,2025/08/17,27,1767.58,164.35
2189,KEY WEST,EYM,CAPE COD,BOS,2025/08/05,27,2202.81,10000000000.0
2190,SARASOTA,SRQ,GATLINBURG,TYS,2025/08/01,27,936.17,435.75
2191,GATLINBURG,TYS,BAR HARBOR,BHB,2025/08/05,27,1616.5,353.23
2192,GATLINBURG,TYS,SAVANNAH,SAV,2025/08/05,27,460.91,387.37
2193,GATLINBURG,TYS,KEY WEST,EYM,2025/08/05,27,1251.15,10000000000.0
2194,GATLINBURG,TYS,CAPE COD,BOS,2025/08/05,27,1350.79,255.47
2195,SARASOTA,SRQ,CAPE COD,BOS,2025/08/01,27,1970.95,337.17
2196,CAPE COD,BOS,BAR HARBOR,BHB,2025/08/05,27,322.52,58.12
2197,CAPE COD,BOS,SAVANNAH,SAV,2025/08/05,27,1460.63,144.68
2198,CAPE COD,BOS,KEY WEST,EYM,2025/08/05,27,2202.81,10000000000.0
2199,CAPE COD,BOS,GATLINBURG,TYS,2025/08/05,27,1350.79,255.47
2200,SANTA BARBARA,SBA,SAN ANTONIO,SAT,2025/07/01,28,2072.51,197.36
2201,SAN ANTONIO,SAT,SAN DIEGO,SAN,2025/07/05,28,1812.29,251.04
2202,SAN DIEGO,SAN,"SANTA FE, NEW MEXICO",SAF,2025/07/09,28,1082.63,246.81
2203,"SANTA FE, NEW MEXICO",SAF,YELLOWSTONE NATIONAL PARK,JAC,2025/07/13,28,1064.8,334.89
2204,YELLOWSTONE NATIONAL PARK,JAC,SEDONA,PHX,2025/07/17,28,1086.49,244.66
